Cidade de produção,Classificação,Data de aquisição,Data de produção/datação,Dimensões,Document,Estado de conservação,Estado de produção,Informações sobre o autor,Link do Item,Marcas/Inscrições,Material/Técnica,Modo de aquisição,Número de registro,País de produção,Procedência,Título,Data do 1º registro,Exposições,Catalogador,Notas sobre o estado de conservação,Denominação,Outros números,Estilos/Temas,Descrição de conteúdo,Resumo descritivo,Duração,Bibliografia
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1854/1856 (circa),"Obra: 27,5 x 21,8 cm",39159,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-47/,,Óleo sobre papel colado em cartão,Transferência,MVM0036,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Viagem em torno do museu | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária | Victor Meirelles – Pinturas,,,Pintura,"""Tombo nº 10.367, Inv. nº 7828"" (MNBA), ""Inv.036-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Figura masculina portando chapéu, camisa clara, colete com a frente vermelho e botões dourados. Calça verde escura, sapato com perneira marrom. Montado em cavalo com vara na mão direita e rédea na mão esquerda.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1854/1856 (circa),"Obra: 29,2 x 21,3 cm",39157,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-traje-38/,,Óleo sobre papel colado em madeira,Transferência,MVM0035,Itália,Museu Nacional de Belas Artes,Estudo de traje,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Viagem em torno do museu | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária | Victor Meirelles – Pinturas,,,Pintura,"""Tombo: nº 10.366 Inv. nº 7827"" (MNBA), ""Inv.035-mvm"" (atribuído pelo MVM).",,Este estudo de traje foi realizado durante o primeiro período de pensionato de Victor Meirelles na Itália (1853/1856).,"Mulher sentada de perfil com cabeça virada para o ombro direito. Torçado vermelho de três voltas preso aos cabelos com fivela. Veste blusa branca, colete amarelo, saia verde com barrado vermelho sob avental vermelho.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,,"Obra: 54,6 x 45,5 cm",39155,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/cabeca-de-mulher-3/,“Lima” (csd),Óleo sobre tela,Transferência,MVM0034,,Museu Nacional de Belas Artes,Cabeça de mulher,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Museu Victor Meirelles: Entrelaços | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Pintura,"""Tombo nº 916, Inv. nº 2871, Catalogado sob nº 1083 B"" (MNBA), ""Inv.034-mvm"" (atribuído pelo MVM).",,,Figura feminina de perfil à direita. Veste blusa branca com renda no decote e mangas curtas. Ombro direito nu e cabelo preto preso em coque.,,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1864 (circa),"Obra: 50,3 x 39,0 cm",39154,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-casamento-da-princesa-isabel-2/,,Óleo sobre cartão colado em madeira,Transferência,MVM0033,Brasil,Museu Nacional de Belas Artes,Estudo para “Casamento da Princesa Isabel”,,,,,Pintura,"""Tombo nº 10.305, Inv. nº2866, Catalogado sob nº 1079B"" (MNBA), ""Inv.033-mvm"" (atribuído pelo MVM).",,"Cena do casamento da Princesa Isabel com Conde d´Eu, príncipe Gastão de Orleans realizado na Catedral Metropolitana do Rio de Janeiro, em 1864.",,,
,10 Comunicação > 10.1 Documento,1952,1915 (circa),"Obra: 58,3 x 48,1 cm",39152,Bom,,A. Pellicciari,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/retrato-de-victor-meirelles-6/,“A. Pelliciari” (cid),Reprodução fotográfica com retoque a carvão sobre cartão,Doação,MVM0032,,Grupo Escolar Victor Meirelles (Itajaí/SC),Retrato de Victor Meirelles,,Tributo a Victor Meirelles: 180 anos de nascimento do artista | Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Projeto Victor em 4D | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Fotografia,"""PNM 84.2"" (MNBA), ""Inv.032-mvm"" (atribuído pelo MVM).",Retrato,,"Retrato de frente, em preto e branco, retocado em lápis. Paletó, colete, camisa branca e gravata borboleta.",,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,1874/1878 (circa),"Obra: 73,0 x 59,4 cm",39151,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-batalha-dos-guararapes-felipe-camarao-2/,,Óleo sobre tela,Transferência,MVM0031,Brasil,Museu Nacional de Belas Artes,Estudo para “Batalha dos Guararapes” (Felipe Camarão),,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Victor Meirelles – Pinturas,,,Desenho,"""Tombo: nº #10244#Inv. nº2800, catalog. sob n1141 PNM nº 84.34b"" (atribuído pelo MNBA), ""Inv.031-mvm"" (atribuído pelo MVM).",Pintura histórica,Este é um estudo para obra Batalha dos Guararapes que encontra-se no Museu Nacional de Belas Artes do Rio de Janeiro. Ela foi realizada por encomenda do governo. A Batalha do Guararapes retrata a expulsão dos holandeses ocorrida na Província de Pernambuco em 1648.,"Busto de homem, com olhos arregalados, cabelos lisos pretos, bigode e cavanhaque. Chapéu preto com penas verde, vermelha e amarela. Capote verde, gola branca, cordão dourado envolto no pescoço com cruz pendente. Escudo preso no braço esquerdo. Ao fundo figura esboçada de chapéu.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,,"Obra: 28,1 x 22,0 cm",39149,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/cabeca-de-homem-6/,,Óleo sobre papel colado em madeira,Transferência,MVM0030,,Museu Nacional de Belas Artes,Cabeça de homem,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles,,,Pintura,"""Tombo nº 10.261, Inv. nº 2869. Catalogado sob n° 1082B"" (MNBA), ""Inv.030-mvm"" (atribuído pelo MVM).",Figuras humanas | Retrato,,"Homem com cabeça flexionada para baixo, com barba e olhando à direita. Veste camisa branca , paletó verde claro e manta verde musgo.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,,"Obra: 45,2 x 38,0 cm",39147,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/cabeca-de-homem-5/,“Victor Meirelles de Lima” (cie),Óleo sobre tela,Transferência,MVM0029,,Museu Nacional de Belas Artes,Cabeça de homem,,Victor Meirelles – Construção | Viagem em torno do museu | Museu Victor Meirelles: Entrelaços,,,Pintura,"""Tombo nº 10.235, Inv. nº 2875. Catalogado sob n° 1104B"" (MNBA), ""Inv.029-mvm"" (atribuído pelo MVM).",Figuras humanas | Retrato,,"Cabeça de homem, olhar ligeiramente estrábico. Cabelos alongados castanhos, bigode e barba em tons mais claros, vestimenta marrom e ponta de pequena gravata por sob a barba.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1868/1872 (circa),"Obra: 51,0 x 71,8 cm",39143,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/esboco-de-paisagem-para-passagem-do-humaita-3/,,Óleo sobre tela,Transferência,MVM0028,,Museu Nacional de Belas Artes,Esboço de paisagem para “Passagem do Humaitá”,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Viagem em torno do museu | Museu Victor Meirelles: Entrelaços,,,Pintura,"""Tombo nº #10240#, Inv. nº 2861. Catalogado sob n° 1119B-PNM-84.27"" (MNBA), ""Inv.028-mvm"" (atribuído pelo MVM).",Paisagem,"Este é um estudo para obra Passagem do Humaitá, pertencente ao Museu Histórico Nacional. A obra, realizada por encomenda do Ministro da Marinha, retrata o domínio da navegação no Rio Paraguai pelo feito do capitão-de-mar-e guerra Delfim de Carvalho durante a Guerra da Tríplice Aliança, para onde o artista foi em 1868, instalando-se a bordo do Brasil, navio chefe da Divisão. Durante meses Victor Meirelles esteve embarcado, assistindo aos bombardeios, presenciando então a rendição de Humaitá (25/06/1868). A passagem de Humaitá foi conseguida a 19/02/1868 com 6 navios brasileiros: Baía, Alagoas, Rio Grande, Barroso, Tamandaré e Pará, eram esses navios encouraçados em sua primeira fase.",Paisagem tendo em primeiro plano um barranco de terra vermelha. Árvores à esquerda e ao fundo vegetação. Céu com poucas nuvens.,,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.6 Pintura,18 de agosto de 2017,1870,"Obra: 73,5 x 58,8 cm",39142,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/retrato-de-senhora-com-traje-de-1870-4/,“Victor 1870” (cie),Óleo sobre tela,Transferência,MVM0027,Brasil,Museu Nacional de Belas Artes/Ibram,Retrato de senhora com traje de 1870,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária,,,Pintura,"""Tombo nº 919, Inv. nº 2874. Catalogado sob nº 1170B"" (MNBA), ""Inv.027-mvm"" (atribuído pelo MVM).",Figuras humanas | Retrato,"Retrato da baronesa Ribeiro de Almeida, esposa do almirante João Ribeiro de Almeida (1827-1908), chefe do Corpo de Saúde Naval e conselheiro médico da família imperial brasileira. O barão Ribeiro de Almeida foi também membro da Academia de Medicina e do Instituto Histórico e Geográfico Brasileiro (Ver Ficha Catalográfica MNBA).","Figura feminina representada até a altura do busto, voltada para a esquerda, pele branca e cabelos escuros presos para trás e caindo em cachos. Usa um traje escuro, com um decote baixo e quadrado, deixando visível a parte superior da blusa branca, que está por dentro, de decote também quadrado, com renda na borda, da mesma cor. Os adornos que usa são, um fio de pérolas grandes com um pendente dourado e oval ao centro, e um brinco com pendente dourado e oval, à mostra na orelha esquerda, à direita da composição.",,"PEIXOTO, Elza Ramos. Vítor Meireles no Museu Nacional de Belas Artes: Rio de Janeiro, 1966, p.48./. , , s/d. | MUSEU NACIONAL DE BELAS ARTES, Brasil. Catálogo geral da pintura brasileira. Rio de Janeiro, 1968, p. 138, cat. nº 1374./. , , s/d. | INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL. Museu Victor Meirelles – 50 anos: catálogo de obras. Florianópolis: Tempo Editorial, 2002, p.58./. , , s/d."
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1853/1856 (circa),"Obra: 40,2 x 32,8 cm",39140,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-cabeca-de-menina-4/,,Óleo sobre tela,Transferência,MVM0026,Itália,Museu Nacional de Belas Artes,Estudo de cabeça de menina,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Viagem em torno do museu | Exposição de Inauguração Sede Temporária,,,Pintura,"""Tombo nº #10236#, Inv. nº 2870"" (MNBA), ""Inv.026-mvm"" (atribuído pelo MVM).",,,"Meio perfil de menina com os olhos para o alto, cabelos pretos sobre os ombros. Vestimenta escura com pequena renda clara no decote.",,
Paris,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1856/1858 (circa),"Obra: 32,0 x 41,8 cm",39136,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/mulheres-suliotas-4/,,Óleo sobre tela,Transferência,MVM0025,França,Museu Nacional de Belas Artes,Mulheres suliotas,,"Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária | Projeto Victor em 4D | Você que faz versos, de Walmor Corrêa | Victor Meirelles – Pinturas",,,Pintura,"""Tombo nº 929, Inv. nº 3674"" (MNBA), ""Inv.025-mvm"" (atribuído pelo MVM).",Cópia,"Em Paris, Meirelles dedicou-se a uma atividade fecunda, pintou enormemente, realizou cópias de quadros célebres e compôs telas próprias. Foi o momento de plena expansão de sua capacidade na Europa. Reproduziu a obra de Ary Schaefer “As Mulheres Suliotas”. Fez uma verdadeira neurose, repetidos estudos fragmentários, conservando tal hábito por toda a sua vida.",Em primeiro plano figuras femininas e crianças seminuas. Ao fundo cena de batalha.,,
Paris,02 Artes Visuais/Cinematográfica > 02.6 Pintura,28/04/1951,1859/1860 (circa),"Obra: 38,1 x 23,9 cm",39135,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-primeira-missa-no-brasil-8/,,Óleo sobre papel colado em cartão,Transferência,MVM0024,França,Museu Nacional de Belas Artes,Estudo para “Primeira Missa no Brasil”,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Viagem em torno do museu | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária | Projeto Victor em 4D | Victor Meirelles – Pinturas,,,Pintura,"""Tombo: nº 10.242, Inv. nº 2803, catalog. Sob n 1161 Bb."" (atribuído pelo MNBA), ""Inv.024-mvm"" (atribuído pelo MVM).",,Este é um estudo para obra Primeira Missa no Brasil que se encontra no Museu Nacional de Belas Artes do Rio de Janeiro. A obra Primeira Missa no Brasil representa a realização da primeira missa católica realizada pelos portugueses em território brasileiro.,"Fundo acinzentado. Na parte superior, capacete de metal cinza chumbo com dourado e na parte inferior da composição, ombreira de metal.",,
Paris,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1857/1858 (circa),"Obra: 35,9 x 52,5 cm",39133,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/le-rodeau-de-la-meduse-o-naufragio-da-medusa-4/,,Óleo sobre papel colado em cartão,Transferência,MVM0023,França,Museu Nacional de Belas Artes,“Le Rodeau de la Meduse” [O Naufrágio da Medusa],,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica,,,Pintura,"""Tombo nº 10.306, Inv. nº 3649"" (MNBA), ""Inv.023-mvm"" (atribuído pelo MVM).",Cópia,,,,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,,"Obra: 31,2 x 44,7 cm",39132,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/cristo-sobre-as-ondas-4/,,Óleo sobre papel em tela colada em madeira,Transferência,MVM0022,,Museu Nacional de Belas Artes,Cristo sobre as ondas,,Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária | Victor Meirelles – Pinturas,,,Pintura,"""Tombo nº 10.369, Inv. nº 3682"" (MNBA), ""Inv.022-mvm"" (atribuído pelo MVM).",Cópia,"Cena bíblica com Cristo e os apóstolos. Cristo aparece em um momento de bastante aflição no mar, sobre as águas. O apóstolo Pedro vem em sua direção comprovando a sua fé.","Na porção média da obra, homem à esquerda veste túnica vermelha com manto azul e apresenta braço esquerdo estendido em direção à figura masculina próxima a uma pequena embarcação movida a remo, ocupada por nove homens em posições diversas.",,
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,1868/1870 (circa),"Obra: 44,2 x 67,5 cm",39130,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-passagem-do-humaita-5/,,Óleo sobre tela,Transferência,MVM0021,,Museu Nacional de Belas Artes,Estudo para “Passagem do Humaitá”,,Victor Meirelles – um artista do Império | Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica,,,Pintura,"""Tombo nº 10.241, Inv. nº 2851, catalogado sob o nº 1073 B - PNM 84.22 (MNBA)"", ""Inv.021-mvm"" (atribuído pelo MVM).",Paisagem | Pintura histórica,"Este é um estudo para obra Passagem do Humaitá, pertencente ao Museu Histórico Nacional. A obra, realizada por encomenda do Ministro da Marinha, retrata o domínio da navegação no Rio Paraguai pelo feito do capitão-de-mar-e guerra Delfim de Carvalho. Esse esboceto foi feito no próprio cenário da Guerra da Tríplice Aliança, para onde o artista foi em 1868, instalando-se a bordo do Brasil, navio chefe da Divisão. Durante meses Victor Meirelles esteve embarcado, assistindo aos bombardeios, presenciando então a rendição de Humaitá (25/06/1868). A passagem de Humaitá foi conseguida a 19/02/1868 com 6 navios brasileiros: Baía, Alagoas, Rio Grande, Barroso, Tamandaré e Pará, eram esses navios encouraçados em sua primeira fase.","Em primeiro plano, homens em pequenas embarcações. No plano médio, embarcação maior ocupada por soldados. A porção superior do quadro é tomada pelo céu e nuances de fumaça advindos da embarcação.",,"COLI, Jorge; XEXÉO, Mônica F. Braunscheweiger. Victor Meirelles: um artista do Império. Rio de Janeiro: MNBA, MON, 2004. 128 p., il. Catálogo de Exposição. p. 49."
,02 Artes Visuais/Cinematográfica > 02.6 Pintura,23/11/1984,,"Obra: 45,8 x 38,2 cm",39129,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/cabeca-de-velho-5/,,Óleo sobre tela,Transferência,MVM0020,,Museu Nacional de Belas Artes,Cabeça de Velho,,Museu Victor Meirelles: Entrelaços | Exposição de Inauguração Sede Temporária,,,Pintura,"""Tombo nº 921, Inv. nº 2877. Catalogado sob nº 1086 B (MNBA)"", ""Inv.020-mvm"" (atribuído pelo MVM).",,,Busto de velho com barba longa e bigode brancos. Mão direita segurando um bastão apoiada à cabeça olhando a frente.,,
Florianópolis,02 Artes Visuais/Cinematográfica > 02.6 Pintura,1970,1849 (circa),"Obra: 17,2 x 35,8 cm",39126,Bom,Santa Catarina,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/vista-parcial-da-cidade-de-nossa-senhora-do-desterro-atual-florianopolis-7/,,Aquarela sobre papel,Doação,MVM0019,Brasil,Edmundo da Luz Pinto,Vista parcial da cidade de Nossa Senhora do Desterro (atual Florianópolis),,Victor Meirelles – um artista do Império | Victor Meirelles – Construção | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Museu Victor Meirelles: Entrelaços | Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica,,,Pintura,"""PNM 84.4"", ""Inv.019-mvm"" (atribuído pelo MVM).",Paisagem,"Vista parcial do centro da antiga Nossa Senhora do Desterro, atual cidade de Florianópolis (provavelmente do alto da Rua Felipe Schmidt). Ao fundo torres das Igrejas Nossa Senhora do Rosário e São Benedito, da Catedral Metropolitana e da Igreja de São Francisco de Assis.","Em primeiro plano casario tendo os telhados em maior evidência. Ao fundo, vegetação, campanário e torres de igrejas.",,
,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,,"Obra: 31,8 x 48,2 cm Passe-partout: *Obra encapsulada – tamanho do conjunto: 45,2 x 60,4 cm",39124,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-de-paisagem-4/,,Grafite sobre papel,Transferência,MVM0018,,Museu Nacional de Belas Artes,Estudo de paisagem,,Viagem em torno do museu | Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Projeto Victor em 4D | Museu Victor Meirelles: Entrelaços | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Desenho,"""PNM nº 84. 35 - 3084 - 26"", ""Inv.018-mvm"" (atribuído pelo MVM).",,,Vista de baía. À esquerda árvores. À direita embarcações a ela. Ao fundo casas e montanhas. Ao centro pequena construção.,,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,1874/1878 (circa),"Obra: 27,3 x 20,9 cm",39121,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-batalha-dos-guararapes-15/,"“devo formar um desenho, de modo que o grupo mais cheio / contraste com uma principal _ sobre a campina e assim desapareça. Vai / que a vista no 1.º plano _ que repete o mesmo que já se vê sobre / o horizonte obtendo-se então uma vista que contrasta perfeita =/ mente. do lado do morro o grupo não _ ser tão impor =/ tante ficando subordinado ao outro principal, todas as figuras/ serão menores e então _ luta lado no 1.º plano convirá o terreno / vazio _ a fim de contrastar com o escravo _ que fica por cima =/ no canto pode avistar um grupo de figuras grandes que contras =/ tará com os outros menores _ e lhe ajudarão a fugir.” (ebc), grafite",Grafite sobre papel,Transferência,MVM0017,Brasil,Museu Nacional de Belas Artes,Estudo para “Batalha dos Guararapes”,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Desenho,"""PNM nº 84.39"", ""Inv.012-mvm"" (atribuído pelo MVM).",Desenho histórico,Este é um estudo para obra Batalha dos Guararapes que encontra-se no Museu Nacional de Belas Artes do Rio de Janeiro. Ela foi realizada por encomenda do governo. A Batalha do Guararapes retrata a expulsão dos holandeses ocorrido na Província de Pernambuco em 1648.,"Croqui de figuras não definidas em posição de combate em toda parte superior do suporte. À direita, figuras com armas e tambores. Ao centro para esquerda, figuras empinando cavalos. Na parte inferior do suporte, texto com pequena descrição da composição (vide inscrição).",,
,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,,"Obra: 12,9 x 17,2 cm Passe-partout: *Obra encapsulada – tamanho do conjunto: 45,2 x 60,4 cm",39118,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-retrato-9/,,Grafite sobre papel,Transferência,MVM0016,,Museu Nacional de Belas Artes,Estudo para retrato,,Projeto Victor em 4D | Museu Victor Meirelles: Entrelaços,,,Desenho,"""PNM nº 84. 42 (4)"", ""Inv.016-mvm"" (atribuído pelo MVM).",,,Antebraço e mão direita segurando um livro entreaberto pelo dedo indicador.,,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.2 Desenho,1970,1879 (circa),"Obra: 13,0 x 15,2 cm",39116,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-batalha-dos-guararapes-11/,,Grafite sobre papel,Doação,MVM0015,Brasil,Almirante Lucas Boiteux,Estudo para “Batalha dos Guararapes”,,Projeto Victor em 4D - Exposição de Longa Duração do Museu Victor Meirelles - Módulo 2. Dimensão Histórica,,,Desenho,"""PNM - nº 84. 42 (4)"", ""Inv.015-mvm"" (atribuído pelo MVM).",Desenho,Este é um estudo para obra Batalha dos Guararapes que encontra-se no Museu Nacional de Belas Artes do Rio de Janeiro. Ela foi realizada por encomenda do governo. A Batalha do Guararapes retrata a expulsão dos holandeses ocorrida na Província de Pernambuco em 1648.,Braço direito com blusa de manga comprida. Mão com a palma semi aberta virada para cima.,,
,02 Artes Visuais/Cinematográfica > 02.2 Desenho,1970,,"Obra: 12,3 x 14,8 cm",39114,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-retrato-8/,Carimbo da Exposição “Victor Meirelles 1903 – Escola Nacional de Belas Artes” (csd),Grafite sobre papel,Doação,MVM0014,,Almirante Lucas Boiteux,Estudo para retrato,,Museu Victor Meirelles: Entrelaços,,,Desenho,"""J-2 – 02 sala 6"", ""Inv.014-mvm"" (atribuído pelo MVM).",,,"Estudo de mão direita, com dedos levemente flexionados para dentro da palma da mão. Insinuação de punhos de manga. (Revisto por Rafael Muniz de Moura, 21/01/2013).",,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.6 Pintura,1970,,"Obra: 16,4 x 16,4 cm",39112,Bom,Rio de Janeiro,Pedro José Pinto Peres,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/retrato-de-victor-meirelles-4/,“Pedro Peres” (cid),Aquarela sobre papel,Doação,MVM0013,Brasil,Almirante Lucas Boiteux,Retrato de Victor Meirelles,,Tributo a Victor Meirelles: 180 anos de nascimento do artista | Museu Victor Meirelles: Entrelaços,,,Pintura,"""PNM 84.1"", ""Inv.013-mvm"" (atribuído pelo MVM). Ficha do Autor n° 002.",Retrato,"Pedro Peres (1841 – 1923), aluno de Victor Meirelles, pinta retrato do professor na Academia Imperial de Belas Artes (Rio de Janeiro/RJ).","Busto de homem (identificado). Rosto virado para a direita, cabelos e bigodes brancos. Camisa branca com gravata borboleta azul e lapela marrom.",,
Rio de Janeiro,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,1874/1878 (circa),"Obra: 18,1 x 27,0 cm",39110,Bom,Rio de Janeiro,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-batalha-dos-guararapes-10/,"“índios” (cd), grafite",Grafite sobre papel,Transferência,MVM0012,Brasil,Museu Nacional de Belas Artes,Estudo para “Batalha dos Guararapes”,,Viagem em torno do museu: 60 anos de Museu Victor Meirelles | Projeto Victor em 4D | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Desenho,"""PNM 84.46 – III – 54 – 3.112 - 2.536 / 73 – II"", ""Inv.012-mvm"" (atribuído pelo MVM).",Desenho histórico,Este é um estudo para obra Batalha dos Guararapes que encontra-se no Museu Nacional de Belas Artes do Rio de Janeiro. Ela foi realizada por encomenda do governo. A Batalha do Guararapes retrata a expulsão dos holandeses ocorrido na Província de Pernambuco em 1648.,"Composição da Batalha, área central, homem montado no cavalo empinado com espada na mão direita levantado, outras figuras em posição de combate. Na parte inferior direita outros esboços de figura humana.",,
Paris,02 Artes Visuais/Cinematográfica > 02.2 Desenho,28/04/1951,1859/1860 (circa),"Obra: 27,4 x 43,2 cm Passe-partout: *Obra encapsulada – tamanho do conjunto: 45,2 x 60,4 cm",39107,Bom,,Victor Meirelles de Lima,http://museuvictormeirelles.acervos.museus.gov.br/mvm-acervo/estudo-para-primeira-missa-no-brasil-7/,“Estudo para a 1ª missa” (v),Grafite sobre papel,Transferência,MVM0011,França,Museu Nacional de Belas Artes,Estudo para “Primeira Missa no Brasil”,,Museu Victor Meirelles: Entrelaços | Artistas catarinenses no acervo do Museu Victor Meirelles,,,Desenho,"""PNM – 84.40"", ""2.539 / 73.4"", ""166"", ""Inv.010-mvm"" (atribuído pelo MVM).",,"Este é um estudo para a obra “A Primeira Missa do Brasil”, que retrata a segunda cerimônia aqui realizada e simbolizava a conquista da terra e sua cristianização.","Estudos de pernas e pés em várias posições, tomando todos os espaços do papel.",,
