Autor,Classificação,Data de produção,Denominação,Document,Estado de conservação,Link do Item,Local de produção,Modo de aquisição,Número de registro,Resumo descritivo,Título,Material/Técnica
Não identificado,10 Comunicação > 10.1 Documento,1954,Fotografia,12752,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-recebendo-titulo-doutor-honoris-causa-na-universidade-de-miami-miami-university/,,Doação,1980.16.166,,Villa-Lobos recebendo título Doutor Honoris Causa na Universidade de Miami (Miami University),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1954,Fotografia,12754,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-em-sua-residencia-a-rua-araujo-porto-alegre-56-ap-54-apontando-para-fotos/,,Doação,1982.16.137,,"Villa-Lobos em sua residência à Rua Araújo Porto Alegre, 56 ap. 54, apontando para fotos",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1954,Fotografia,12756,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-em-sua-residencia-no-rio/,Brasil > Rio de Janeiro,Doação,1977.16.125,"Da dir. para esq.: Villa-Lobos, Sra. Gaston Talani, Sra. Gilberto Freire, o musicólogo Gaston Talani, Arminda e o antropólogo Gilberto Freire. Sentadas no chão: Luba Vatnik e Isabela Aizin.",Villa-Lobos e Arminda em sua residência no Rio,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12758,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-no-teatro-scala-de-milao-regendo-a-orquestra-do-teatro-3/,Itália > Milão,Doação,1980.16.144,,"Villa-Lobos, no Teatro Scala de Milão, regendo a orquestra do Teatro",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12760,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-a-cantora-iris-burguet/,,Doação,2002.16.035,,Villa-Lobos e a cantora Íris Burguet,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12762,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-orquestra-de-cuba/,,Doação,1983.16.019,,Villa-Lobos ensaiando Orquestra de Cuba,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12764,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-roupa-de-gala/,,Doação,1982.16.016,,Villa-Lobos com roupa de gala,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12766,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-apos-um-concerto/,,Doação,1980.16.119,,Villa-Lobos após um concerto,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12768,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/homenagem-da-academia-brasileira-de-musica-ao-pianista-arthur-rubinstein-palacio-da-cultura-gustavo-capanema-2/,,Doação,2002.16.183,"Foto bipartida. Parte superior da esquerda para direita: mesa composta por embaixador Jayme de Barros (3º), Andrade Muricy (4º), Arthur Rubinstein (5º), Villa-Lobos (6º), Fructuoso Viana (8º), Tomás Terán (9º).Parte inferior: Arminda na primeira fila da plateia.","Homenagem da Academia Brasileira de Música ao pianista Arthur Rubinstein, Palácio da Cultura Gustavo Capanema",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12770,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/homenagem-da-academia-brasileira-de-musica-ao-pianista-arthur-rubinstein-palacio-da-cultura-gustavo-capanema/,,Doação,2002.16.016,"Da dir. para esq.: Andrade Muricy (1º), Arthur Rubinstein (2º), Villa-Lobos (3º), Fructuoso Viana (5º).","Homenagem da Academia Brasileira de Música ao pianista Arthur Rubinstein, Palácio da Cultura Gustavo Capanema",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12772,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-no-aeroporto-do-galeao-no-embarque-para-uma-excursao-do-compositor-pela-europa-e-estados-unidos/,,Doação,1987.16.004,,Villa-Lobos e Arminda no Aeroporto do Galeão no embarque para uma excursão do compositor pela Europa e Estados Unidos,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12774,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-por-ocasiao-da-entrega-da-medalha-richard-strauss-na-embaixada-alema-no-brasil-2/,,Doação,1985.16.008,,"Villa-Lobos e Arminda por ocasião da entrega da medalha Richard Strauss, na embaixada alemã no Brasil",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12776,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-por-ocasiao-da-entrega-da-medalha-richard-strauss-na-embaixada-alema-no-brasil/,,Doação,1983.16.017,,"Villa-Lobos e Arminda por ocasião da entrega da medalha Richard Strauss, na embaixada alemã no Brasil",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12778,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/homenagem-da-academia-brasileira-de-musica-ao-pianista-arthur-rubinstein/,,Doação,1982.16.068,"Da dir. para esq.: embaixador Jayme de Barros (3º), Andrade Muricy (4º), Arthur Rubinstein (5º), Villa-Lobos (6º). Palácio da Cultura Gustavo Capanema",Homenagem da Academia Brasileira de Música ao pianista Arthur Rubinstein,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12780,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-arminda-o-maestro-da-orquestra-sinfonica-de-porto-alegre-e-o-diretor-da-sociedade-entre-outros-nao-identificados/,,Doação,1984.16.026,,"Villa-Lobos, Arminda, [o maestro da Orquestra Sinfônica de Porto Alegre e o diretor da sociedade] entre outros não identificados",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12782,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-o-diretor-do-servico-de-documentacao/,,Doação,1984.16.025,,Villa-Lobos e [o diretor do serviço de documentação],Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12784,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-de-costas-e-arminda-na-chegada-a-porto-alegre/,,Doação,1984.16.024,,"Villa-Lobos, de costas, e Arminda na chegada a Porto Alegre",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12786,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-entre-nao-identificados-4/,,Doação,1983.16.126,,Villa-Lobos e Arminda entre não identificados,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12788,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-tendo-ao-lado-um-microfone-da-bbc-e-a-frente-em-fotomontagem-partitura-da-i-suite-for-chamber-orquestra/,,Doação,1982.16.280,Com a dedicatória: ‘À Mindinha’.,"Villa-Lobos regendo, tendo ao lado um microfone da BBC e à frente, em fotomontagem, partitura da “I Suite - For Chamber Orquestra",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12790,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-proferindo-uma-conferencia-na-argentina/,,Doação,1982.16.059,,Villa-Lobos proferindo uma conferência na Argentina,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12792,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-arminda-e-o-embaixador-jayme-de-barros-ao-lado-de-arminda-entre-outros-nao-identificados-em-uma-homenagem/,,Doação,1985.16.019,,"Villa-Lobos, Arminda e o embaixador Jayme de Barros (ao lado de Arminda) entre outros não identificados em uma homenagem",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12794,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-o-embaixador-jaime-de-barros-esq-e-o-critico-argentino-gaston-talamon-entre-outros-nao-identificados/,,Doação,1983.16.097,,"Villa-Lobos, o embaixador Jaime de Barros (esq.) e o crítico argentino Gaston Talamon entre outros não identificados",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12796,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-casaco-em-padronagem-espinha-de-peixe-e-gravata-de-bolinhas-2/,,Doação,2003.16.114,"A foto 1980-16A-008 tem manuscrito “A linda e pacata Pensão Mara”, encontra-se carimbado “Aesster-Berlin” e a informação “Alemanha, 1936” e VL está com este mesmo casaco.",Villa-Lobos com casaco em padronagem “espinha de peixe” e gravata de bolinhas,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12798,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-entre-nao-identificados-3/,,Doação,2003.16.111,"Colado no verso um recorte de impresso como a informação “El ilustre compositor brasileño Hector Villa-Lobos en la reunión de prensa que se realizo esta mañana, despues de su ensayo com la Orquestra Sinfónica Del Estado. Junto a El aparecem su señora esposa, los professores Germán de Elizalde y Hector Ruiz Diaz y representantes de los diários”.",Villa-Lobos e Arminda entre não identificados,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12800,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/andres-segovia-2/,,Doação,1995.16.023,"Com a dedicatória “Recuerdo Afectuoso, A Segovia,...1953”",Andrés Segóvia,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1953,Fotografia,12802,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ao-piano-e-a-soprano-olga-praguer-coelho/,,Doação,1987.16.062,,"Villa-Lobos, ao piano, e a soprano Olga Praguer Coelho",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12804,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/cartao-postal-do-garden-hotel-em-israel/,Israel,Doação,1980.16.128,,"Cartão postal do Garden Hotel, em Israel",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12806,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-na-residencia-da-pianista-marguerite-long-vestida-de-preto-e-o-embaixador-louis-joxe-de-perfil-em-recepcao-oferecida-pelo-quai-dorsay-para-entrega-da-medalha-villa/,,Doação,2008.16.051,,"Villa-Lobos e Arminda na residência da pianista Marguerite Long, vestida de preto, e o embaixador Louis Joxe, de perfil, em recepção oferecida pelo Quai d’Orsay, para entrega da medalha Villa-Lobos com a efígie do compositor, realizada pela gravadora Josette Coeffin e idealizada pela pintora francesa Mary Danin",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12808,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/cartaz-anuciando-o-concerto-regido-por-villa-lobos-com-a-pianista-anna-stella-schic-entre-outros-espetaculos/,,Doação,2002.16.071,,"Cartaz anuciando o concerto regido por Villa-Lobos com a pianista Anna-Stella Schic, entre outros espetáculos",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12810,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-na-residencia-da-pianista-marguerite-long-em-recepcao-oferecida-pelo-quai-dorsay-para-entrega-da-medalha-villa-lobos-com-a-efigie-do-compositor-realizada-pela-gravado/,,Doação,1980.16.145,,"Villa-Lobos e Arminda na residência da pianista Marguerite Long, em recepção oferecida pelo Quai d’Orsay, para entrega da medalha Villa-Lobos com a efígie do compositor, realizada pela gravadora Josette Coeffin e idealizada pela pintora francesa Mary Danin",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12812,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/recepcao-na-residencia-da-pianista-marguerite-long-em-recepcao-oferecida-pelo-quai-dorsay-para-entrega-de-medalha-villa-lobos-em-paris-arminda-a-pintora-mary-danin-a-pianista-marguerite/,,Doação,1980.16.067,,"Recepção na residência da pianista Marguerite Long, em recepção oferecida pelo Quai d’Orsay, para entrega de medalha Villa-Lobos em Paris. Arminda, a pintora Mary Danin, a pianista Marguerite Long e o embaixador Louis Joxe",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12814,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-arminda-e-a-pianista-marguerite-long-na-residencia-desta-ultima-em-recepcao-oferecida-pelo-quai-dorsay-para-entrega-da-medalha-villa-lobos-com-a-efigie-do-compositor-realizad/,,Doação,1980.16.064,,"Villa-Lobos, Arminda e a pianista Marguerite Long, na residência desta última, em recepção oferecida pelo Quai d’Orsay, para entrega da medalha Villa-Lobos com a efígie do compositor, realizada pela gravadora Josette Coeffin e idealizada pela pintora francesa Mary Danin",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12816,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-na-residencia-da-pianista-marguerite-long-de-perfil-sendo-cumprimentada-pelo-embaixador-louis-joxe-em-recepcao-oferecida-pelo-quai-dorsay-para-entrega-da-medalha-vil/,,Doação,1980.16.063,,"Villa-Lobos e Arminda na residência da pianista Marguerite Long, de perfil, sendo cumprimentada pelo embaixador Louis Joxe, em recepção oferecida pelo Quai d’Orsay, para entrega da medalha Villa-Lobos com a efígie do compositor, realizada pela gravadora Josette Coeffin e idealizada pela pintora francesa Mary Danin",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12820,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-entre-formandos-do-conservatorio-nacional-de-canto-orfeonico-cnco-de-pe-na-ultima-fila-ao-centro-otavio-vieira-bradao-e-florencio-de-souza/,Brasil > Rio de Janeiro,Doação,1990.16.008,,"Villa-Lobos e Arminda entre [formandos] do Conservatório Nacional de Canto Orfeônico - CNCO. De pé, na última fila, ao centro, Otávio Vieira Bradão e Florêncio de Souza",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12822,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/missa-de-formatura-do-conservatorio-nacional-de-canto-orfeonico-cnco-na-reitoria-2/,Brasil > Rio de Janeiro,Doação,1990.16.007,,"Missa de formatura do Conservatório Nacional de Canto Orfeônico - CNCO, na Reitoria",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12824,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/formatura-do-conservatorio-nacional-de-canto-orfeonico-cnco-na-reitoria/,Brasil > Rio de Janeiro,Doação,1990.16.006,"Na 1ª fila da esquerda para direita: Otávio Vieira Brandão (7º), Julieta Sttrut (8ª), na 3ª fila atrás dela José Vieira Brandão, Villa-Lobos (9º), Helena Lorenzo Fernandez (10ª), Arminda (11ª), Grazzi de Sá (12º), Asdrúbal Lima (13º), Octacílio Braga (14º).","Formatura do Conservatório Nacional de Canto Orfeônico - CNCO, na Reitoria",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12826,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/missa-de-formatura-do-conservatorio-nacional-de-canto-orfeonico-cnco-na-reitoria/,Brasil > Rio de Janeiro,Doação,1990.16.005,"Na 1ª fila, da esquerda para direita: José Vieira Brandão (4º), Iberê Gomes Grosso (6º), Arminda (7ª), Villa-Lobos (8º), Julieta Sttrut (9ª).",Missa de formatura na reitoria do Conservatório Nacional de Canto Orfeônico - CNCO,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,1952,Fotografia,12828,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-entre-formandos-no-conservatorio-nacional-de-canto-orfeonico-cnco-de-pe-na-ultima-fila-ao-centro-otavio-vieira-brandao-e-florencio-de-souza/,Brasil > Rio de Janeiro,Doação,1990.16.004,"De pé na última fila, ao centro, Otávio Vieira Brandão e Florêncio de Souza","Villa-Lobos e Arminda entre [formandos], no Conservatório Nacional de Canto Orfeônico - CNCO",Fotografia em preto e branco; papel
